InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560820,85099F,JUMBO BAG STRAWBERRY,4,21/07/2011 10:59,2.08,17811.0,United Kingdom
566284,22386,JUMBO BAG PINK POLKADOT,10,11/09/2011 14:49,2.08,14825.0,United Kingdom
557772,22356,CHARLOTTE BAG PINK POLKADOT,20,22/06/2011 14:47,0.85,16458.0,United Kingdom
563013,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,11/08/2011 12:01,1.25,12993.0,United Kingdom
569321,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,49,03/10/2011 12:23,1.25,,United Kingdom
558447,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,29/06/2011 13:40,1.79,15311.0,United Kingdom
557295,POST,POSTAGE,1,19/06/2011 13:37,18.0,12724.0,France
574513,48188,DOORMAT WELCOME PUPPIES,10,04/11/2011 13:31,7.08,15291.0,United Kingdom
564473,20725,LUNCH BAG RED RETROSPOT,10,25/08/2011 12:33,1.65,16722.0,United Kingdom
563033,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,8,11/08/2011 14:48,1.25,16928.0,United Kingdom
566425,21931,JUMBO STORAGE BAG SUKI,10,12/09/2011 14:22,2.08,16458.0,United Kingdom
558686,23079,TOADSTOOL BEDSIDE LIGHT ,2,01/07/2011 11:33,8.95,17706.0,United Kingdom
560284,47566,PARTY BUNTING,12,18/07/2011 09:15,4.95,13705.0,United Kingdom
559707,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/07/2011 10:04,1.25,12358.0,Austria
563368,23209,LUNCH BAG VINTAGE DOILY ,10,16/08/2011 09:00,1.65,13995.0,United Kingdom
576929,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,17/11/2011 11:09,8.5,16638.0,United Kingdom
564351,23301,GARDENERS KNEELING PAD KEEP CALM ,48,24/08/2011 14:59,1.45,13881.0,United Kingdom
557961,21936,RED RETROSPOT PICNIC BAG,5,24/06/2011 08:40,2.95,18257.0,United Kingdom
565466,23199,JUMBO BAG APPLES,10,05/09/2011 09:48,2.08,12422.0,Australia
575501,23452,HEART MINI PORTRAIT FRAME,18,10/11/2011 09:59,1.95,16218.0,United Kingdom
567756,23294,SET OF 6 SNACK LOAF BAKING CASES,56,22/09/2011 10:52,0.83,12678.0,France
563504,85099B,JUMBO BAG RED RETROSPOT,10,17/08/2011 09:16,2.08,16218.0,United Kingdom
565466,23206,LUNCH BAG APPLE DESIGN,10,05/09/2011 09:48,1.65,12422.0,Australia
570602,23530,WALL ART ONLY ONE PERSON ,12,11/10/2011 12:17,4.95,14141.0,United Kingdom
573746,23200,JUMBO BAG PEARS,10,01/11/2011 09:01,2.08,13461.0,United Kingdom
570101,84991,60 TEATIME FAIRY CAKE CASES,24,07/10/2011 12:14,0.55,14560.0,United Kingdom
558314,22727,ALARM CLOCK BAKELIKE RED ,24,28/06/2011 11:38,3.75,16672.0,United Kingdom
557961,23201,JUMBO BAG ALPHABET,10,24/06/2011 08:40,2.08,18257.0,United Kingdom
563212,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,14/08/2011 12:41,2.95,17800.0,United Kingdom
567508,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,20/09/2011 14:50,1.65,17724.0,United Kingdom
573421,23173,REGENCY TEAPOT ROSES ,12,31/10/2011 09:50,8.15,14292.0,United Kingdom
556936,22349,DOG BOWL CHASING BALL DESIGN,6,15/06/2011 16:04,3.75,,United Kingdom
565144,23201,JUMBO BAG ALPHABET,20,01/09/2011 13:50,2.08,16456.0,United Kingdom
569029,23284,DOORMAT KEEP CALM AND COME IN,20,30/09/2011 10:25,8.0,17450.0,United Kingdom
573008,22652,TRAVEL SEWING KIT,24,27/10/2011 12:26,1.45,12901.0,United Kingdom
566026,23329,DECORATIVE WICKER HEART LARGE,12,08/09/2011 12:56,1.65,15618.0,United Kingdom
571852,21930,JUMBO STORAGE BAG SKULLS,10,19/10/2011 13:20,2.08,14273.0,United Kingdom
575501,23453,OVAL  MINI PORTRAIT FRAME,8,10/11/2011 09:59,1.95,16218.0,United Kingdom
557951,23202,JUMBO BAG VINTAGE LEAF,10,23/06/2011 17:53,2.08,14825.0,United Kingdom
565466,23209,LUNCH BAG VINTAGE DOILY ,10,05/09/2011 09:48,1.65,12422.0,Australia
561732,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,29/07/2011 12:13,1.65,14511.0,United Kingdom
560185,23298,SPOTTY BUNTING,12,15/07/2011 11:50,4.95,14676.0,United Kingdom
565764,23397,FOOT STOOL HOME SWEET HOME ,2,06/09/2011 14:10,9.95,,United Kingdom
556572,48194,DOORMAT HEARTS,10,13/06/2011 13:25,6.75,15311.0,United Kingdom
561532,23296,SET OF 6 TEA TIME BAKING CASES,144,28/07/2011 09:30,1.04,15061.0,United Kingdom
568515,21212,PACK OF 72 RETROSPOT CAKE CASES,24,27/09/2011 12:44,0.55,14466.0,United Kingdom
558896,22383,LUNCH BAG SUKI DESIGN ,1,04/07/2011 15:55,1.65,,United Kingdom
557951,22379,RECYCLING BAG RETROSPOT ,5,23/06/2011 17:53,2.1,14825.0,United Kingdom
555525,23201,JUMBO BAG ALPHABET,20,05/06/2011 11:40,2.08,14709.0,United Kingdom
565153,22090,PAPER BUNTING RETROSPOT,6,01/09/2011 14:47,2.95,18241.0,United Kingdom
573421,23338,EGG FRYING PAN RED ,12,31/10/2011 09:50,2.08,14292.0,United Kingdom
556822,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,15/06/2011 10:22,0.55,17155.0,United Kingdom
560185,22586,FELTCRAFT HAIRBAND PINK AND BLUE,24,15/07/2011 11:50,0.85,14676.0,United Kingdom
578313,22197,POPCORN HOLDER,20,23/11/2011 16:24,0.85,17757.0,United Kingdom
563033,21671,RED SPOT CERAMIC DRAWER KNOB,6,11/08/2011 14:48,1.25,16928.0,United Kingdom
573008,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,4800,27/10/2011 12:26,0.21,12901.0,United Kingdom
568685,85130C,BEADED CRYSTAL HEART BLUE  LARGE,24,28/09/2011 14:21,0.79,16394.0,United Kingdom
570021,46000M,POLYESTER FILLER PAD 45x45cm,2,07/10/2011 10:20,1.55,17841.0,United Kingdom
566260,20728,LUNCH BAG CARS BLUE,100,11/09/2011 12:45,1.45,14212.0,United Kingdom
560931,20750,RED RETROSPOT MINI CASES,3,22/07/2011 10:25,7.95,16365.0,United Kingdom
561202,23209,LUNCH BAG DOILEY PATTERN ,10,25/07/2011 15:14,1.65,17705.0,United Kingdom
570602,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,11/10/2011 12:17,2.95,14141.0,United Kingdom
561075,20723,STRAWBERRY CHARLOTTE BAG,10,24/07/2011 15:51,0.85,16458.0,United Kingdom
558447,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,29/06/2011 13:40,2.55,15311.0,United Kingdom
558111,82482,WOODEN PICTURE FRAME WHITE FINISH,2,26/06/2011 16:06,2.55,17114.0,United Kingdom
575480,20679,EDWARDIAN PARASOL RED,3,09/11/2011 16:26,5.95,15594.0,United Kingdom
564376,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,25/08/2011 10:25,2.55,14196.0,United Kingdom
566284,23199,JUMBO BAG APPLES,10,11/09/2011 14:49,2.08,14825.0,United Kingdom
566054,22629,SPACEBOY LUNCH BOX ,12,08/09/2011 15:04,1.95,12592.0,Germany
556822,21975,PACK OF 60 DINOSAUR CAKE CASES,12,15/06/2011 10:22,0.55,17155.0,United Kingdom
567370,21215,IVORY PAPER CUP CAKE CASES ,24,20/09/2011 09:13,0.55,14236.0,United Kingdom
569321,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,03/10/2011 12:23,1.45,,United Kingdom
561644,22780,LIGHT GARLAND BUTTERFILES PINK,48,28/07/2011 15:15,3.37,16029.0,United Kingdom
576916,22839,3 TIER CAKE TIN GREEN AND CREAM,1,17/11/2011 10:24,14.95,14655.0,United Kingdom
558430,23202,JUMBO BAG VINTAGE LEAF,10,29/06/2011 12:12,2.08,13238.0,United Kingdom
563180,47504K,ENGLISH ROSE GARDEN SECATEURS,12,12/08/2011 14:25,0.79,16209.0,United Kingdom
565764,23394,POSTE FRANCE CUSHION COVER,1,06/09/2011 14:10,3.75,,United Kingdom
562769,21931,JUMBO STORAGE BAG SUKI,10,09/08/2011 10:52,2.08,14409.0,United Kingdom
571506,15056N,EDWARDIAN PARASOL NATURAL,2,17/10/2011 15:22,5.95,15355.0,United Kingdom
572124,20679,EDWARDIAN PARASOL RED,30,21/10/2011 08:47,5.95,14156.0,EIRE
561075,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,24/07/2011 15:51,2.08,16458.0,United Kingdom
555590,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,06/06/2011 09:39,1.25,17690.0,United Kingdom
566189,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,5,09/09/2011 13:19,0.85,17800.0,United Kingdom
556130,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,09/06/2011 10:48,1.45,15738.0,United Kingdom
569836,22570,FELTCRAFT CUSHION RABBIT,24,06/10/2011 13:06,3.39,12910.0,United Kingdom
563374,15036,ASSORTED COLOURS SILK FAN,12,16/08/2011 10:03,0.83,13953.0,United Kingdom
569845,20679,EDWARDIAN PARASOL RED,3,06/10/2011 13:41,5.95,14819.0,United Kingdom
575501,22383,LUNCH BAG SUKI DESIGN ,30,10/11/2011 09:59,1.65,16218.0,United Kingdom
562788,23209,LUNCH BAG VINTAGE DOILY ,10,09/08/2011 13:48,1.65,17669.0,United Kingdom
569836,23206,LUNCH BAG APPLE DESIGN,20,06/10/2011 13:06,1.65,12910.0,United Kingdom
564058,22898,CHILDRENS APRON APPLES DESIGN,8,22/08/2011 14:23,1.95,17676.0,United Kingdom
567941,22928,YELLOW GIANT GARDEN THERMOMETER,2,22/09/2011 18:24,5.95,13519.0,United Kingdom
575673,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,10/11/2011 15:04,1.45,14863.0,United Kingdom
571430,22617,BAKING SET SPACEBOY DESIGN,24,17/10/2011 12:51,4.25,13090.0,United Kingdom
556130,47590A,BLUE HAPPY BIRTHDAY BUNTING,18,09/06/2011 10:48,5.45,15738.0,United Kingdom
558622,21755,LOVE BUILDING BLOCK WORD,6,30/06/2011 16:51,5.95,16357.0,United Kingdom
559927,20750,RED RETROSPOT MINI CASES,12,13/07/2011 17:03,6.35,17567.0,United Kingdom
569333,23534,STOP FOR TEA WALL ART,4,03/10/2011 13:49,5.95,13431.0,United Kingdom
575581,POST,POSTAGE,1,10/11/2011 11:53,18.0,12659.0,France
572874,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,30,26/10/2011 13:28,1.65,13408.0,United Kingdom
568685,82578,KITCHEN METAL SIGN,12,28/09/2011 14:21,0.55,16394.0,United Kingdom
577338,22561,WOODEN SCHOOL COLOURING SET,21,18/11/2011 14:52,1.65,17650.0,United Kingdom
563368,21204,DAISIES  HONEYCOMB GARLAND ,12,16/08/2011 09:00,1.65,13995.0,United Kingdom
558447,21931,JUMBO STORAGE BAG SUKI,100,29/06/2011 13:40,1.79,15311.0,United Kingdom
565466,23200,JUMBO BAG PEARS,10,05/09/2011 09:48,2.08,12422.0,Australia
566054,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,08/09/2011 15:04,1.95,12592.0,Germany
570101,23189,SET OF 12 FORK CANDLES,24,07/10/2011 12:14,2.89,14560.0,United Kingdom
560820,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,21/07/2011 10:59,0.55,17811.0,United Kingdom
565417,20974,12 PENCILS SMALL TUBE SKULL,24,04/09/2011 12:04,0.65,15738.0,United Kingdom
576824,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,18,16/11/2011 14:26,3.75,12910.0,United Kingdom
566189,85185B,PINK HORSE SOCK PUPPET,4,09/09/2011 13:19,2.95,17800.0,United Kingdom
571852,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,19/10/2011 13:20,0.79,14273.0,United Kingdom
564376,21390,FILIGRIS HEART WITH BUTTERFLY,24,25/08/2011 10:25,1.25,14196.0,United Kingdom
576824,22568,FELTCRAFT CUSHION OWL,24,16/11/2011 14:26,3.39,12910.0,United Kingdom
567370,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,20/09/2011 09:13,0.42,14236.0,United Kingdom
569126,23251,VINTAGE RED ENAMEL TRIM MUG ,36,30/09/2011 13:28,1.25,13347.0,United Kingdom
555590,21668,RED STRIPE CERAMIC DRAWER KNOB,24,06/06/2011 09:39,1.25,17690.0,United Kingdom
558314,22467,GUMBALL COAT RACK,108,28/06/2011 11:38,2.1,16672.0,United Kingdom
561115,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,25/07/2011 12:12,1.25,17675.0,United Kingdom
560026,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,14/07/2011 13:11,1.25,16928.0,United Kingdom
572337,20724,RED RETROSPOT CHARLOTTE BAG,100,24/10/2011 10:30,0.72,14607.0,United Kingdom
577218,22153,ANGEL DECORATION STARS ON DRESS,48,18/11/2011 12:02,0.42,13117.0,United Kingdom
558880,23245,SET OF 3 REGENCY CAKE TINS,4,04/07/2011 14:08,4.95,12921.0,United Kingdom
557961,22386,JUMBO BAG PINK POLKADOT,20,24/06/2011 08:40,2.08,18257.0,United Kingdom
577218,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,18/11/2011 12:02,3.95,13117.0,United Kingdom
572337,23205,CHARLOTTE BAG VINTAGE ALPHABET ,100,24/10/2011 10:30,0.72,14607.0,United Kingdom
565144,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,01/09/2011 13:50,2.08,16456.0,United Kingdom
558686,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,01/07/2011 11:33,1.25,17706.0,United Kingdom
560931,47599A,PINK PARTY BAGS,26,22/07/2011 10:25,2.1,16365.0,United Kingdom
563371,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,16/08/2011 09:39,1.65,14006.0,United Kingdom
561532,22993,SET OF 4 PANTRY JELLY MOULDS,120,28/07/2011 09:30,1.06,15061.0,United Kingdom
575581,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,10/11/2011 11:53,0.39,12659.0,France
573371,84988,SET OF 72 PINK HEART PAPER DOILIES,12,30/10/2011 13:34,1.45,13113.0,United Kingdom
567508,22117,METAL SIGN HER DINNER IS SERVED ,6,20/09/2011 14:50,2.95,17724.0,United Kingdom
575581,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,10/11/2011 11:53,3.75,12659.0,France
572657,22624,IVORY KITCHEN SCALES,2,25/10/2011 12:27,8.5,15615.0,United Kingdom
563504,85130B,BEADED CRYSTAL HEART GREEN LARGE,24,17/08/2011 09:16,0.79,16218.0,United Kingdom
562093,21232,STRAWBERRY CERAMIC TRINKET BOX,12,02/08/2011 12:59,1.06,13777.0,United Kingdom
556572,21115,ROSE CARAVAN DOORSTOP,1,13/06/2011 13:25,6.75,15311.0,United Kingdom
563212,47566B,TEA TIME PARTY BUNTING,5,14/08/2011 12:41,4.95,17800.0,United Kingdom
558557,22192,BLUE DINER WALL CLOCK,12,30/06/2011 13:17,7.65,13282.0,United Kingdom
574756,23301,GARDENERS KNEELING PAD KEEP CALM ,12,07/11/2011 09:40,1.65,13534.0,United Kingdom
558562,20727,LUNCH BAG  BLACK SKULL.,20,30/06/2011 13:28,1.65,16401.0,United Kingdom
555571,22513,DOORSTOP FOOTBALL DESIGN,4,05/06/2011 15:36,3.75,15462.0,United Kingdom
563504,23203,JUMBO BAG VINTAGE DOILY ,10,17/08/2011 09:16,2.08,16218.0,United Kingdom
556822,84991,60 TEATIME FAIRY CAKE CASES,8,15/06/2011 10:22,0.55,17155.0,United Kingdom
558880,22423,REGENCY CAKESTAND 3 TIER,4,04/07/2011 14:08,12.75,12921.0,United Kingdom
564058,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,22/08/2011 14:23,0.85,17676.0,United Kingdom
563504,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,17/08/2011 09:16,8.15,16218.0,United Kingdom
573008,22659,LUNCH BOX I LOVE LONDON,6,27/10/2011 12:26,1.65,12901.0,United Kingdom
573746,20723,STRAWBERRY CHARLOTTE BAG,50,01/11/2011 09:01,0.85,13461.0,United Kingdom
569845,15056N,EDWARDIAN PARASOL NATURAL,3,06/10/2011 13:41,5.95,14819.0,United Kingdom
573371,22196,SMALL HEART MEASURING SPOONS,12,30/10/2011 13:34,0.85,13113.0,United Kingdom
563212,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,14/08/2011 12:41,1.65,17800.0,United Kingdom
576063,22112,CHOCOLATE HOT WATER BOTTLE,3,13/11/2011 15:37,4.95,15502.0,United Kingdom
560820,21931,JUMBO STORAGE BAG SUKI,1,21/07/2011 10:59,2.08,17811.0,United Kingdom
574348,21519,GIN & TONIC DIET GREETING CARD ,60,04/11/2011 10:28,0.42,13756.0,United Kingdom
569321,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,03/10/2011 12:23,1.45,,United Kingdom
572337,22386,JUMBO BAG PINK POLKADOT,100,24/10/2011 10:30,1.79,14607.0,United Kingdom
559154,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,4,06/07/2011 15:15,2.55,17045.0,United Kingdom
556062,23298,SPOTTY BUNTING,30,08/06/2011 14:06,4.95,15189.0,United Kingdom
560820,23202,JUMBO BAG VINTAGE LEAF,2,21/07/2011 10:59,2.08,17811.0,United Kingdom
576916,22632,HAND WARMER RED RETROSPOT,12,17/11/2011 10:24,2.1,14655.0,United Kingdom
563033,22489,PACK OF 12 TRADITIONAL CRAYONS,2,11/08/2011 14:48,0.42,16928.0,United Kingdom
577043,21931,JUMBO STORAGE BAG SUKI,20,17/11/2011 13:38,2.08,14282.0,United Kingdom
561701,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,29/07/2011 10:41,0.42,13102.0,United Kingdom
559707,37449,CERAMIC CAKE STAND + HANGING CAKES,2,12/07/2011 10:04,9.95,12358.0,Austria
556130,22090,PAPER BUNTING RETROSPOT,24,09/06/2011 10:48,2.95,15738.0,United Kingdom
566086,15056N,EDWARDIAN PARASOL NATURAL,24,09/09/2011 10:16,5.95,14051.0,United Kingdom
567756,23295,SET OF 12 MINI LOAF BAKING CASES,56,22/09/2011 10:52,0.83,12678.0,France
577218,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,18/11/2011 12:02,0.29,13117.0,United Kingdom
562093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,02/08/2011 12:59,2.55,13777.0,United Kingdom
563180,71053,WHITE METAL LANTERN,8,12/08/2011 14:25,3.75,16209.0,United Kingdom
570864,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/10/2011 15:41,2.08,16945.0,United Kingdom
577338,22560,TRADITIONAL MODELLING CLAY,24,18/11/2011 14:52,1.25,17650.0,United Kingdom
566260,21259,VICTORIAN SEWING BOX SMALL ,48,11/09/2011 12:45,4.95,14212.0,United Kingdom
556130,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,09/06/2011 10:48,1.65,15738.0,United Kingdom
573746,85099F,JUMBO BAG STRAWBERRY,10,01/11/2011 09:01,2.08,13461.0,United Kingdom
574513,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,04/11/2011 13:31,0.29,15291.0,United Kingdom
558896,20728,LUNCH BAG CARS BLUE,1,04/07/2011 15:55,1.65,,United Kingdom
575971,23355,HOT WATER BOTTLE KEEP CALM,24,13/11/2011 13:00,4.15,13700.0,United Kingdom
575984,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,13/11/2011 13:50,2.08,17068.0,United Kingdom
572657,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,25/10/2011 12:27,2.08,15615.0,United Kingdom
563374,47566,PARTY BUNTING,4,16/08/2011 10:03,4.95,13953.0,United Kingdom
572067,21915,RED  HARMONICA IN BOX ,12,20/10/2011 13:13,1.25,16099.0,United Kingdom
573008,22993,SET OF 4 PANTRY JELLY MOULDS,2,27/10/2011 12:26,1.06,12901.0,United Kingdom
577338,22491,PACK OF 12 COLOURED PENCILS,24,18/11/2011 14:52,0.85,17650.0,United Kingdom
575633,15056N,EDWARDIAN PARASOL NATURAL,4,10/11/2011 13:44,5.95,15355.0,United Kingdom
569321,21671,RED SPOT CERAMIC DRAWER KNOB,12,03/10/2011 12:23,1.45,,United Kingdom
564473,22384,LUNCH BAG PINK POLKADOT,10,25/08/2011 12:33,1.65,16722.0,United Kingdom
558557,47566,PARTY BUNTING,4,30/06/2011 13:17,4.95,13282.0,United Kingdom
566189,47599A,PINK PARTY BAGS,9,09/09/2011 13:19,2.1,17800.0,United Kingdom
576088,22114,HOT WATER BOTTLE TEA AND SYMPATHY,90,14/11/2011 08:41,4.6,17450.0,United Kingdom
558557,22729,ALARM CLOCK BAKELIKE ORANGE,12,30/06/2011 13:17,3.75,13282.0,United Kingdom
569836,22271,FELTCRAFT DOLL ROSIE,24,06/10/2011 13:06,2.95,12910.0,United Kingdom
566425,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/09/2011 14:22,2.08,16458.0,United Kingdom
576088,22993,SET OF 4 PANTRY JELLY MOULDS,8,14/11/2011 08:41,1.48,17450.0,United Kingdom
570864,22065,CHRISTMAS PUDDING TRINKET POT ,48,12/10/2011 15:41,0.39,16945.0,United Kingdom
571410,85177,BASKET OF FLOWERS SEWING KIT,12,17/10/2011 12:32,0.85,17527.0,United Kingdom
571852,20718,RED RETROSPOT SHOPPER BAG,10,19/10/2011 13:20,1.25,14273.0,United Kingdom
578313,22425,ENAMEL COLANDER CREAM,16,23/11/2011 16:24,4.25,17757.0,United Kingdom
558447,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,29/06/2011 13:40,2.1,15311.0,United Kingdom
573008,22960,JAM MAKING SET WITH JARS,4,27/10/2011 12:26,3.75,12901.0,United Kingdom
573746,22077,6 RIBBONS RUSTIC CHARM,84,01/11/2011 09:01,1.95,13461.0,United Kingdom
563504,21931,JUMBO STORAGE BAG SUKI,10,17/08/2011 09:16,2.08,16218.0,United Kingdom
557961,23200,JUMBO BAG PEARS,10,24/06/2011 08:40,2.08,18257.0,United Kingdom
559154,20941,FROG CANDLE,5,06/07/2011 15:15,1.25,17045.0,United Kingdom
573371,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,30/10/2011 13:34,1.25,13113.0,United Kingdom
570021,46000U,POLYESTER FILLER PAD 30CMx30CM,1,07/10/2011 10:20,1.25,17841.0,United Kingdom
557951,22381,TOY TIDY PINK POLKADOT,5,23/06/2011 17:53,2.1,14825.0,United Kingdom
563011,23050,RECYCLED ACAPULCO MAT GREEN,2,11/08/2011 12:00,8.25,16283.0,United Kingdom
563011,23051,RECYCLED ACAPULCO MAT BLUE,2,11/08/2011 12:00,8.25,16283.0,United Kingdom
572657,23344,JUMBO BAG 50'S CHRISTMAS ,50,25/10/2011 12:27,2.08,15615.0,United Kingdom
565417,22130,PARTY CONE CHRISTMAS DECORATION ,12,04/09/2011 12:04,0.85,15738.0,United Kingdom
564473,21495,SKULLS AND CROSSBONES WRAP,25,25/08/2011 12:33,0.42,16722.0,United Kingdom
575480,15056P,EDWARDIAN PARASOL PINK,3,09/11/2011 16:26,5.95,15594.0,United Kingdom
572067,23199,JUMBO BAG APPLES,10,20/10/2011 13:13,2.08,16099.0,United Kingdom
566086,15056BL,EDWARDIAN PARASOL BLACK,36,09/09/2011 10:16,5.95,14051.0,United Kingdom
558111,22796,PHOTO FRAME 3 CLASSIC HANGING,1,26/06/2011 16:06,9.95,17114.0,United Kingdom
556822,21213,PACK OF 72 SKULL CAKE CASES,24,15/06/2011 10:22,0.55,17155.0,United Kingdom
558447,22083,PAPER CHAIN KIT RETROSPOT,40,29/06/2011 13:40,2.55,15311.0,United Kingdom
562769,22383,LUNCH BAG SUKI DESIGN ,10,09/08/2011 10:52,1.65,14409.0,United Kingdom
577338,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,18/11/2011 14:52,0.55,17650.0,United Kingdom
559006,22855,FINE WICKER HEART ,12,05/07/2011 12:41,1.25,14905.0,United Kingdom
576088,22728,ALARM CLOCK BAKELIKE PINK,16,14/11/2011 08:41,4.18,17450.0,United Kingdom
566026,23404,HOME SWEET HOME BLACKBOARD,4,08/09/2011 12:56,4.95,15618.0,United Kingdom
575673,21671,RED SPOT CERAMIC DRAWER KNOB,12,10/11/2011 15:04,1.45,14863.0,United Kingdom
559707,15056P,EDWARDIAN PARASOL PINK,12,12/07/2011 10:04,5.95,12358.0,Austria
555525,23203,JUMBO BAG DOILEY PATTERNS,20,05/06/2011 11:40,2.08,14709.0,United Kingdom
558557,22728,ALARM CLOCK BAKELIKE PINK,12,30/06/2011 13:17,3.75,13282.0,United Kingdom
556130,47599A,PINK PARTY BAGS,18,09/06/2011 10:48,2.1,15738.0,United Kingdom
563150,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,12/08/2011 11:41,5.45,15192.0,United Kingdom
565764,46000M,POLYESTER FILLER PAD 45x45cm,2,06/09/2011 14:10,1.55,,United Kingdom
560026,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,14/07/2011 13:11,1.65,16928.0,United Kingdom
560931,20749,ASSORTED COLOUR MINI CASES,12,22/07/2011 10:25,6.35,16365.0,United Kingdom
571430,84949,SILVER HANGING T-LIGHT HOLDER,6,17/10/2011 12:51,1.65,13090.0,United Kingdom
575480,22112,CHOCOLATE HOT WATER BOTTLE,6,09/11/2011 16:26,4.95,15594.0,United Kingdom
570864,23202,JUMBO BAG VINTAGE LEAF,10,12/10/2011 15:41,2.08,16945.0,United Kingdom
564376,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,25/08/2011 10:25,1.45,14196.0,United Kingdom
565417,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,04/09/2011 12:04,0.85,15738.0,United Kingdom
561202,23550,WRAP ALPHABET POSTER  ,25,25/07/2011 15:14,0.42,17705.0,United Kingdom
574348,22726,ALARM CLOCK BAKELIKE GREEN,12,04/11/2011 10:28,3.75,13756.0,United Kingdom
575633,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,10/11/2011 13:44,7.95,15355.0,United Kingdom
560185,17003,BROCADE RING PURSE ,216,15/07/2011 11:50,0.29,14676.0,United Kingdom
565144,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,01/09/2011 13:50,2.08,16456.0,United Kingdom
560924,23296,SET OF 6 TEA TIME BAKING CASES,128,22/07/2011 09:01,1.04,15061.0,United Kingdom
573008,23294,SET OF 6 SNACK LOAF BAKING CASES,6,27/10/2011 12:26,0.72,12901.0,United Kingdom
562788,23206,LUNCH BAG APPLE DESIGN,10,09/08/2011 13:48,1.65,17669.0,United Kingdom
558447,21231,SWEETHEART CERAMIC TRINKET BOX,72,29/06/2011 13:40,1.06,15311.0,United Kingdom
572337,23199,JUMBO BAG APPLES,100,24/10/2011 10:30,1.79,14607.0,United Kingdom
563212,22383,LUNCH BAG SUKI DESIGN ,4,14/08/2011 12:41,1.65,17800.0,United Kingdom
572462,15056N,EDWARDIAN PARASOL NATURAL,3,24/10/2011 13:06,5.95,18240.0,United Kingdom
573008,22966,GINGERBREAD MAN COOKIE CUTTER,24,27/10/2011 12:26,1.06,12901.0,United Kingdom
568685,23006,TRAVEL CARD WALLET FLOWER MEADOW,72,28/09/2011 14:21,0.42,16394.0,United Kingdom
